"","회사명","공고제목","즐겨찾기 수","조회수","경력","학력","나이/성별","급여","근무형태","직급/직책","근무일시","근무지역","시작일","마감일","우대사항","지원금/보험","급여제도","선물","교육/생활","근무 환경","출퇴근","리프레시","조직문화","홈페이지접속","필수사항","자사양식다운수"
"431","펑타이그레이터차이나(유)","[펑타이코리아] 검색광고운영 인턴 채용","32","292","신입","대졸(4년제) 이상(예정자 가능)","무관","회사내규에 따름","인턴직 6개월",NA,"주 5일(월~금) ","서울 강남구지도","2019.04.05 11:00","2019.05.05 23:59",NA,"건강검진, 의료비지원(본인), 직원대출제도, 각종 경조사 지원, 단체 상해보험, 헬...","퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상, 퇴직금, 휴일(특근)수당, ...","명절선물/귀향비, 생일선물/파티","창립일행사, 우수사원시상식, 워크샵, 신입사원교육(OJT), 직무능력향상교육, 리더...","수유실, 휴게실, 수면실, 회의실, 공기청정기, 카페테리아, 전용 사옥, 사내 정원, ...","야간교통비지급, 주차장제공","연차, 경조휴가제, 반차, 근로자의 날 휴무, 포상휴가, 산전 후 휴가, 육아휴직","노조/노사협의회, 수평적 조직문화, 회식강요 안함, 야근강요 안함, 자유복장",NA,NA,NA
"432","코스맥스바이오(주)","구매팀(구매관리,자재관리 외) 신입/경력사원","101","1,052","신입·경력 1년 이상","대졸(4년제) 이상","무관","회사내규에 따름","정규직","사원, 대리 / 팀원","주 5일(월~금) 08:00 ~ 17:00","경기 성남시 분당구지도","2019.04.05 11:00","2019.04.19 23:59","활동/경험 해당직무 근무경험자격/능력 문서작성 우수자, 엑셀 고급능력자근무조건 인근거주자, 운전가능자",NA,"인센티브제, 상여금, 장기근속자 포상, 우수사원포상, 퇴직금, 야근수당, 연차수당,...","생일선물/파티","점심식사 제공",NA,"통근버스 운행","연차, 여름휴가, 경조휴가제, 반차, 창립일휴무, 근로자의 날 휴무, 산전 후 휴가, ...",NA,NA,NA,NA
"433","대양판지(주)","영업직(정규직)  신입 및 경력사원 모집","13","271","무관(신입포함)","대졸(4년제) 이상","무관","3,000~3,200만원","정규직 수습기간 3개월","사원 / 팀원","주 5일(월~금) 08:00~18:00","전남 장성군, 광주전체지도","2019.04.05 13:00","2019.04.19 23:59","전공상경계열활동/경험 해당직무 근무경험근무조건 운전가능자","통신비 지원, 자녀학자금","퇴직금, 연차수당, 4대 보험",NA,"구내식당(사원식당), 점심식사 제공, 사우회(경조사회)","유니폼지급","기숙사 운영","연차, 여름휴가, 경조휴가제, 반차, 창립일휴무, 근로자의 날 휴무",NA,NA,NA,NA
"434","이연제약㈜","이연제약㈜ 2019년 상반기 신입 및 경력사원 채용","357","5,134","신입·경력","대졸(2,3년제) 이상 부문별 상이(상세요강 확인 요망)","무관","회사내규에 따름","정규직","면접후 결정",NA,"서울 강남구, 서울전체, 경기전체, 인천전체, 대전전체, 전북 전주시, 충북 진천군, 충주시","2019.04.12 00:00","2019.04.21 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80"
"435","(주)대명화학","[대명화학] 영업담당자 채용","4","150","무관(신입포함)","대졸(4년제) 이상(예정자 가능)","무관","2,800~3,000만원","정규직 수습기간 6개월","사원 / 팀원","주 5일(월~금) 08:00 ~ 17:00","경북 문경시지도","2019.04.05 13:00","2019.05.05 23:59","외국어TOEIC 700급(점) 이상근무조건 인근거주자, 운전가능자","건강검진, 체력단련실운영","퇴직연금, 우수사원포상, 휴일(특근)수당, 4대 보험","명절선물/귀향비","우수사원시상식, 직무능력향상교육, 외국어 교육 지원, 사이버연수원운영, 구내식...","회의실, 유니폼지급","기숙사 운영","연차, 경조휴가제, 반차, 휴가비지원, 육아휴직",NA,NA,NA,NA
"436","금강종합건설㈜","2019년 상반기 경력/신입사원 채용","53","4,782","신입·경력","대졸(2,3년제) 이상","무관","회사내규에 따름면접 후 결정","정규직, 계약직",NA,NA,"서울 광진구, 서울전체, 경기 이천시, 인천전체, 인천 서구, 강원 춘천시, 경북 경주시, 충북 청주시, 전국","2019.04.05 00:00","2019.04.30 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","(주)야놀자","[야놀자][온라인재무실]정산 및 월 결산 업무 담당자","43","481","경력 3~5년","학력무관","무관","면접후 결정","정규직",NA,"주 5일(월~금) ","서울 강남구지도","2019.04.05 13:00","2019.05.05 23:59",NA,"건강검진","인센티브제, 장기근속수당","생일선물/파티","도서구입비지원, 교육비 지원, 점심식사 제공","휴게실, 자회사 제품할인",NA,NA,NA,NA,NA,NA
"438","펑타이그레이터차이나(유)","[펑타이코리아] 솔루션 운영 및 개발 경력직 모집","2","87","경력 5~8년","대졸(4년제) 이상","무관","회사내규에 따름","정규직 수습기간 3개월",NA,"주 5일(월~금) ","서울 강남구지도","2019.04.05 13:00","2019.05.05 23:59",NA,"건강검진, 의료비지원(본인), 직원대출제도, 각종 경조사 지원, 단체 상해보험, 헬...","퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상, 퇴직금, 휴일(특근)수당, ...","명절선물/귀향비, 생일선물/파티","창립일행사, 우수사원시상식, 워크샵, 신입사원교육(OJT), 직무능력향상교육, 리더...","수유실, 휴게실, 수면실, 회의실, 공기청정기, 카페테리아, 전용 사옥, 사내 정원, ...","야간교통비지급, 주차장제공","연차, 경조휴가제, 반차, 근로자의 날 휴무, 포상휴가, 산전 후 휴가, 육아휴직","노조/노사협의회, 수평적 조직문화, 회식강요 안함, 야근강요 안함, 자유복장",NA,NA,NA
"439","영풍정밀(주)","[영풍그룹/영풍정밀] 울산QSC 영업지원 및 자재관리직 채용","115","2,030","신입","대졸(2,3년제) 이상","무관","회사내규에 따름","정규직 수습기간 3개월",NA,"주 5일(월~금) ","울산 울주군지도","2019.04.05 13:00","2019.04.14 23:59","기본국가유공자, 보훈대상자, 장애인우대근무조건 인근거주자, 운전가능자","건강검진, 직원대출제도, 자녀학자금","퇴직연금, 장기근속자 포상, 우수사원포상, 퇴직금, 4대 보험",NA,NA,NA,"기숙사 운영, 사택제공","연차, 경조휴가제",NA,NA,NA,"192"
"440","(주)케이씨엔에이","KC&A 상반기 각 부문 신입/경력 채용(재무, 해외영업, 사업지원)","66","766","신입·경력 3~6년","대졸(4년제) 이상","무관","회사내규에 따름","정규직 수습기간 3개월",NA,"주 5일(월~금) 오전 8시 30분~오후 5시 30분","경기 용인시 기흥구지도","2019.04.05 00:00","2019.04.18 12:00","외국어 능력 영어능통자자격/능력 엑셀 고급능력자, PPT능력 우수자기타- 제2외국어 능력 우수자- 회계 관련 지식 보유자","건강검진, 직원대출제도, 각종 경조사 지원, 단체 상해보험, 체력단련실운영, 통신...","퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상, 퇴직금, 야근수당, 휴일(특...","장기근속 선물","신입사원교육(OJT), 직무능력향상교육, 리더쉽강화교육, 멘토링제도, 외국어 교육 ...","휴게실, 회의실, 공기청정기, 카페테리아, 전용 사옥, 사내 정원, 유니폼지급, 사원...","기숙사 운영, 통근버스 운행, 사택제공, 야간교통비지급, 주차장제공, 회사차량 있...","연차, 여름휴가, 경조휴가제, 반차, Refresh휴가, 근로자의 날 휴무, 산전 후 휴가, 육...","노조/노사협의회, 캐주얼데이, 자유로운 연차사용","119",NA,NA
"441","㈜유영제약","[각 부문] 신입 또는 경력 직원 채용","35","1,467","무관(신입포함)","대졸(2,3년제) 이상(예정자 가능)","무관","회사내규에 따름","정규직",NA,"주 5일(월~금) ","서울 서초구지도","2019.04.05 13:00","2019.04.14 23:59","활동/경험 해당직무 근무경험근무조건 인근거주자","건강검진, 각종 경조사 지원, 체력단련실운영, 자녀학자금","인센티브제, 퇴직금, 4대 보험","창립일선물지급, 생일선물/파티","우수사원시상식, 워크샵, 플레이샵, 신입사원교육(OJT), 직무능력향상교육, 리더쉽...","휴게실, 스마트기기, 사무용품 지급",NA,"연차, 여름휴가, 경조휴가제, 근로자의 날 휴무, 포상휴가","캐주얼데이","23",NA,"3"
"442","원익큐엔씨","세라믹 기술연구소 신입/경력 및 전문연구요원 채용","58","1,031","무관(신입포함)","대졸(4년제) 이상","무관","회사내규에 따름","정규직, 병역특례병역특례 전문연구요원",NA,"주 5일(월~금) 오전 8시 ~ 오후 5시","경북 구미시지도","2019.04.05 14:00","2019.04.18 23:59","전공금속/비금속공학, 반도체공학, 신소재/재료공학기본병역특례외국어 능력 영어가능자활동/경험 해당직무 근무경험, 석사학위 수여자, 박사학위 수여자","건강검진, 의료비지원(본인), 직원대출제도, 각종 경조사 지원, 단체 상해보험, 업...","인센티브제, 상여금, 장기근속자 포상, 우수사원포상, 스톡옵션, 퇴직금, 4대 보험",NA,"직무능력향상교육, 멘토링제도, 자기계발비 지원, 구내식당(사원식당), 점심식사 ...","휴게실, 카페테리아, 유니폼지급","기숙사 운영, 차량유류비지급, 통근버스 운행, 사택제공, 주택자금 융자","연차, 여름휴가, 경조휴가제, 반차, 휴가비지원, 휴양시설 제공","캐주얼데이",NA,NA,NA
"443","(주)네오싸이언","웹개발(.NET/ASP) 채용(경력) 공고","스크랩","109","경력(년수무관)","학력무관","무관","면접후 결정","정규직 수습기간 3개월","대리, 과장","주 5일(월~금) 유연근무제","서울 마포구지도","2019.04.05 14:00","2019.05.05 23:59",NA,"각종 경조사 지원, 통신비 지원, 결혼준비 지원","퇴직연금, 우수사원포상, 4대 보험","명절선물/귀향비, 생일선물/파티","워크샵, 플레이샵, 자기계발비 지원, 저녁식사 제공","회의실, 사원증","통근버스 운행, 야간교통비지급","연차, 반차, 창립일휴무, 근로자의 날 휴무","회식강요 안함, 야근강요 안함, 자유복장",NA,NA,NA
"444","(주) 제닉","제닉 논산공장 환경안전 관리자 모집 공고","24","407","무관(신입포함)","학력무관","무관","회사내규에 따름","정규직",NA,"주 5일(월~금) 오전 9시~오후 6시","충남 논산시지도","2019.04.05 14:00","2019.05.05 23:59","활동/경험 해당직무 근무경험근무조건 인근거주자","건강검진, 자녀학자금","퇴직연금, 인센티브제, 우수사원포상, 성과급, 4대 보험","명절선물/귀향비, 창립일선물지급, 생일선물/파티","워크샵, 신입사원교육(OJT), 직무능력향상교육, 구내식당(사원식당), 점심식사 제공,...","휴게실, 카페테리아, 사내 정원, 노트북, 사원증, 사무용품 지급",NA,"경조휴가제, 포상휴가, 산전 후 휴가",NA,NA,NA,NA
"445","DB손해보험㈜","2019년 사무지원직 신입 공채","402","4,625","신입","대졸(2,3년제) 이상(예정자 가능)","무관","회사내규에 따름","정규직",NA,NA,"전국","2019.04.05 10:00","2019.04.14 23:59","기본보훈대상자",NA,NA,NA,NA,NA,NA,NA,NA,"1,299",NA,NA
"446","(주)KFC KOREA/주식회사 케이에프씨 코리아","KFC 재무팀 신입 모집","300","2,831","신입","대졸(2,3년제) 이상","무관","회사내규에 따름","정규직","면접후 결정",NA,"서울 종로구, 서울전체","2019.04.05 00:00","2019.04.14 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","㈜에프에스티","각 부문 신입/경력 직원 채용","156","5,419","신입·경력","고교졸업 이상 상세내용 참고","무관","회사내규에 따름","정규직","면접후 결정",NA,"경기 화성시, 오산시, 이천시, 파주시, 평택시","2019.04.05 00:00","2019.04.14 23:59","기본장애인우대",NA,NA,NA,NA,NA,NA,NA,NA,NA,"전<U+00A0><U+00A0><U+00A0>공물리, 전기/전자공학, 건축/토목/조경/도시공학, 기계/자동차/조선공학, 경영학",NA
"448","(주)아이비김영","재경팀 경력 직원 모집","29","516","경력 3년 이상","대졸(4년제) 이상","무관","회사내규에 따름","정규직","대리 / 팀원","주 5일(월~금) ","서울 서초구","2019.04.05 00:00","2019.04.13 23:59","전공회계학, 상경계열활동/경험 해당직무 근무경험자격/능력 컴퓨터활용능력 우수, 엑셀 고급능력자","각종 경조사 지원","퇴직금, 4대 보험","명절선물/귀향비","저녁식사 제공","사원증, 사무용품 지급",NA,NA,NA,NA,NA,NA
"449","JB우리캐피탈㈜","2019년 상반기 JB우리캐피탈 대졸신입 및 경력 채용","494","6,868","신입·경력","대졸(4년제) 이상(예정자 가능)","무관","회사내규에 따름","정규직",NA,NA,"서울전체, 서울 구로구, 금천구, 영등포구","2019.04.06 00:00","2019.04.14 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,"292",NA,NA
"450","이투스교육","학원사업본부 운영기획팀 신입/경력 정규직 채용","130","1,005","신입·경력","대졸(4년제) 이상","무관","회사내규에 따름","정규직","면접후 결정",NA,"서울 서초구","2019.04.05 00:00","2019.04.16 23:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA
"451","캐논코리아 컨슈머이미징","[서울]캐논코리아 CKCI 하반기 Online Sales 담당인턴채용","74","618","신입","대졸(4년제) 이상(예정자 가능)","무관","2,400~2,600만원","인턴직 6개월",NA,"주 5일(월~금) ","서울 강남구지도","2019.04.05 13:00","2019.04.28 23:59","외국어 능력 영어가능자, 일본어 가능자활동/경험 해당직무 인턴경력, 해당직무 근무경험자격/능력 컴퓨터활용능력 우수, 엑셀 고급능력자, PPT능력 우수자",NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA
"452","SK하이닉스","[경력] SoC Implementation Engineer 모집","8","1,559","경력 4년 이상","대졸(4년제) 이상","무관","회사내규에 따름",NA,NA,NA,"경기 성남시 분당구","2019.04.05 00:00","2019.04.25 23:59","기본보훈대상자, 장애인우대",NA,NA,NA,NA,NA,NA,NA,NA,"41",NA,NA
"453","씨카코리아(주)","도료 관련 연구·실험·기술 담당자 모집","11","413","무관(신입포함)","대졸(4년제) 이상(예정자 가능)","무관","면접후 결정","정규직","대리, 사원","주 5일(월~금) 오전 8시 30분~오후 5시 30분","전북 군산시지도","2019.04.05 14:00","2019.05.05 23:59","전공화학공학외국어 능력 영어가능자활동/경험 해당직무 근무경험자격/능력 컴퓨터활용능력 우수근무조건 인근거주자, 운전가능자","각종 경조사 지원, 자녀학자금","인센티브제, 퇴직금, 4대 보험",NA,"구내식당(사원식당)",NA,NA,"연차, 경조휴가제, 휴양시설 제공",NA,NA,NA,NA
"454","(주)카카오게임즈","[카카오게임즈] 플랫폼 개발자 영입","18","188","경력 3년 이상","학력무관","무관","회사내규에 따름","정규직 수습기간 3개월","팀원","주 5일(월~금) 오전 10시~오후 7시","경기 성남시 분당구지도","2019.04.05 14:00","2019.04.20 23:59",NA,"건강검진, 직원대출제도, 의료비지원(가족)","퇴직연금, 인센티브제, 장기근속자 포상, 4대 보험","명절선물/귀향비, 생일선물/파티","구내식당(사원식당), 사내동호회 운영, 식비 지원, 음료제공(차, 커피)","휴게실, 수면실, 회의실, 공기청정기, 카페테리아, 사내 정원, 사원증, 자회사 제품할인",NA,"연차, 경조휴가제, 반차, 산전 후 휴가, 육아휴직, 남성출산휴가, 보건휴가","수평적 조직문화, 자유복장","14",NA,NA
